param wind_avail : A	B	C	D	E	F	G	H	I	J	K :=
4338	0.209	0.27	0.074	0.522	0.205	0.0	0.0	0.0	0.0	0.119	0.144
4339	0.056	0.138	0.068	0.493	0.203	0.0	0.0	0.0	0.0	0.199	0.171
4340	0.006	0.095	0.053	0.955	0.552	0.0	0.0	0.0	0.0	0.428	0.199
4341	0.33	0.291	0.052	0.82	0.473	0.0	0.0	0.0	0.0	0.622	0.181
4342	0.815	0.633	0.125	0.931	0.583	0.0	0.0	0.0	0.0	0.781	0.197
4343	0.84	0.596	0.116	0.883	0.614	0.0	0.0	0.0	0.0	0.88	0.189
4344	0.879	0.673	0.133	0.852	0.763	0.0	0.0	0.0	0.0	0.878	0.292
4345	0.757	0.507	0.001	0.765	0.75	0.0	0.0	0.0	0.0	0.942	0.6
4346	0.701	0.554	0.012	0.699	0.744	0.0	0.0	0.0	0.0	0.938	0.809
4347	0.523	0.53	0.17	0.601	0.909	0.0	0.0	0.0	0.0	0.604	0.825
4348	0.399	0.541	0.281	0.658	0.974	0.0	0.0	0.0	0.0	0.655	0.765
4349	0.244	0.498	0.068	0.543	0.856	0.0	0.0	0.0	0.0	0.707	0.737
4350	0.161	0.266	0.001	0.306	0.432	0.0	0.0	0.0	0.0	0.669	0.588
4351	0.138	0.072	0.0	0.11	0.205	0.0	0.0	0.0	0.0	0.414	0.369
4352	0.004	0.002	0.0	0.021	0.184	0.0	0.0	0.0	0.0	0.326	0.316
4353	0.011	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.292	0.282
4354	0.027	0.017	0.0	0.002	0.033	0.0	0.0	0.0	0.0	0.18	0.362
4355	0.02	0.026	0.0	0.006	0.019	0.0	0.0	0.0	0.0	0.088	0.355
4356	0.013	0.044	0.005	0.0	0.009	0.0	0.0	0.0	0.0	0.096	0.234
4357	0.052	0.095	0.017	0.0	0.029	0.0	0.0	0.0	0.0	0.081	0.135
4358	0.119	0.098	0.057	0.0	0.017	0.0	0.0	0.0	0.0	0.06	0.081
4359	0.121	0.064	0.028	0.0	0.038	0.0	0.0	0.0	0.0	0.133	0.049
4360	0.2	0.142	0.072	0.0	0.071	0.0	0.0	0.0	0.0	0.449	0.064
4361	0.237	0.113	0.03	0.021	0.045	0.0	0.0	0.0	0.0	0.765	0.146
4362	0.311	0.132	0.028	0.005	0.049	0.0	0.0	0.0	0.0	0.938	0.234
4363	0.246	0.219	0.043	0.002	0.059	0.0	0.0	0.0	0.0	0.968	0.297
4364	0.236	0.184	0.05	0.001	0.057	0.0	0.0	0.0	0.0	0.983	0.291
4365	0.49	0.2	0.1	0.028	0.212	0.0	0.0	0.0	0.0	0.937	0.033
4366	0.593	0.303	0.117	0.053	0.381	0.0	0.0	0.0	0.0	0.84	0.0
4367	0.463	0.451	0.121	0.08	0.463	0.0	0.0	0.0	0.0	0.836	0.0
4368	0.427	0.474	0.058	0.366	0.424	0.0	0.0	0.0	0.0	0.785	0.001
4369	0.624	0.464	0.059	0.411	0.454	0.0	0.0	0.0	0.0	0.571	0.0
4370	0.694	0.482	0.082	0.558	0.52	0.0	0.0	0.0	0.0	0.38	0.0
4371	0.707	0.453	0.045	0.537	0.398	0.0	0.0	0.0	0.0	0.385	0.003
4372	0.659	0.559	0.065	0.413	0.383	0.0	0.0	0.0	0.0	0.307	0.033
4373	0.784	0.538	0.063	0.459	0.422	0.0	0.0	0.0	0.0	0.218	0.068
4374	0.787	0.649	0.071	0.441	0.55	0.0	0.0	0.0	0.0	0.126	0.092
4375	0.686	0.605	0.072	0.345	0.492	0.0	0.0	0.0	0.0	0.079	0.077
4376	0.38	0.252	0.063	0.163	0.196	0.0	0.0	0.0	0.0	0.05	0.03
4377	0.313	0.204	0.058	0.106	0.164	0.0	0.0	0.0	0.0	0.022	0.0
4378	0.259	0.269	0.064	0.179	0.106	0.0	0.0	0.0	0.0	0.0	0.0
4379	0.221	0.25	0.109	0.14	0.126	0.0	0.0	0.0	0.0	0.0	0.002
4380	0.179	0.203	0.087	0.178	0.126	0.0	0.0	0.0	0.0	0.0	0.02
4381	0.157	0.168	0.076	0.194	0.134	0.0	0.0	0.0	0.0	0.015	0.069
4382	0.125	0.053	0.149	0.287	0.203	0.0	0.0	0.0	0.0	0.108	0.137
4383	0.363	0.899	0.431	0.263	0.198	0.0	0.0	0.0	0.0	0.282	0.122
4384	0.878	0.717	0.199	0.32	0.843	0.0	0.0	0.0	0.0	0.528	0.136
4385	0.042	0.623	0.273	0.291	0.454	0.0	0.0	0.0	0.0	0.688	0.212
4386	0.004	0.036	0.186	0.449	0.153	0.0	0.0	0.0	0.0	0.7	0.228
4387	0.303	0.056	0.057	0.761	0.594	0.0	0.0	0.0	0.0	0.659	0.212
4388	0.206	0.013	0.152	0.676	0.637	0.0	0.0	0.0	0.0	0.717	0.221
4389	0.266	0.294	0.087	0.032	0.61	0.0	0.0	0.0	0.0	0.745	0.239
4390	0.241	0.443	0.078	0.03	0.115	0.0	0.0	0.0	0.0	0.744	0.217
4391	0.316	0.318	0.102	0.325	0.237	0.0	0.0	0.0	0.0	0.411	0.249
4392	0.267	0.19	0.135	0.65	0.401	0.0	0.0	0.0	0.0	0.328	0.333
4393	0.193	0.271	0.428	0.712	0.292	0.0	0.0	0.0	0.0	0.222	0.313
4394	0.146	0.237	0.08	0.789	0.079	0.0	0.0	0.0	0.0	0.171	0.202
4395	0.054	0.195	0.151	0.765	0.151	0.0	0.0	0.0	0.0	0.131	0.324
4396	0.042	0.138	0.166	0.667	0.172	0.0	0.0	0.0	0.0	0.227	0.578
4397	0.039	0.041	0.087	0.46	0.156	0.0	0.0	0.0	0.0	0.25	0.595
4398	0.003	0.0	0.042	0.344	0.137	0.0	0.0	0.0	0.0	0.231	0.447
4399	0.0	0.0	0.0	0.169	0.039	0.0	0.0	0.0	0.0	0.268	0.437
4400	0.001	0.024	0.0	0.043	0.0	0.0	0.0	0.0	0.0	0.226	0.525
4401	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.225	0.58
4402	0.006	0.004	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.131	0.562
4403	0.001	0.0	0.0	0.028	0.0	0.0	0.0	0.0	0.0	0.108	0.515
4404	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.143	0.591
4405	0.003	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.158	0.57
4406	0.0	0.0	0.0	0.034	0.0	0.0	0.0	0.0	0.0	0.196	0.533
4407	0.002	0.0	0.0	0.095	0.008	0.0	0.0	0.0	0.0	0.323	0.518
4408	0.0	0.0	0.0	0.09	0.001	0.0	0.0	0.0	0.0	0.432	0.511
4409	0.0	0.0	0.0	0.12	0.02	0.0	0.0	0.0	0.0	0.45	0.577
4410	0.136	0.006	0.018	0.146	0.051	0.0	0.0	0.0	0.0	0.329	0.758
4411	0.147	0.097	0.11	0.055	0.053	0.0	0.0	0.0	0.0	0.162	0.629
4412	0.069	0.192	0.304	0.065	0.084	0.0	0.0	0.0	0.0	0.079	0.545
4413	0.05	0.33	0.302	0.059	0.095	0.0	0.0	0.0	0.0	0.131	0.465
4414	0.03	0.396	0.327	0.049	0.021	0.0	0.0	0.0	0.0	0.148	0.356
4415	0.02	0.221	0.102	0.057	0.051	0.0	0.0	0.0	0.0	0.101	0.324
4416	0.027	0.101	0.0	0.072	0.002	0.0	0.0	0.0	0.0	0.105	0.253
4417	0.115	0.167	0.007	0.051	0.001	0.0	0.0	0.0	0.0	0.084	0.441
4418	0.143	0.17	0.001	0.0	0.014	0.0	0.0	0.0	0.0	0.095	0.418
4419	0.284	0.153	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.067	0.364
4420	0.689	0.192	0.002	0.0	0.026	0.0	0.0	0.0	0.0	0.058	0.302
4421	0.301	0.12	0.006	0.0	0.059	0.0	0.0	0.0	0.0	0.058	0.278
4422	0.191	0.101	0.002	0.0	0.048	0.0	0.0	0.0	0.0	0.049	0.251
4423	0.116	0.073	0.001	0.0	0.01	0.0	0.0	0.0	0.0	0.016	0.232
4424	0.009	0.043	0.0	0.004	0.074	0.0	0.0	0.0	0.0	0.037	0.182
4425	0.0	0.003	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.003	0.194
4426	0.0	0.089	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.001	0.167
4427	0.0	0.0	0.073	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.142
4428	0.004	0.112	0.038	0.0	0.007	0.0	0.0	0.0	0.0	0.006	0.111
4429	0.028	0.034	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.094
4430	0.031	0.008	0.632	0.0	0.003	0.0	0.0	0.0	0.0	0.072	0.107
4431	0.0	0.002	0.136	0.0	0.001	0.0	0.0	0.0	0.0	0.12	0.125
4432	0.0	0.034	0.001	0.011	0.0	0.0	0.0	0.0	0.0	0.124	0.143
4433	0.001	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165	0.145
4434	0.003	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.193	0.131
4435	0.066	0.044	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.206	0.121
4436	0.009	0.0	0.0	0.001	0.023	0.0	0.0	0.0	0.0	0.209	0.112
4437	0.0	0.17	0.0	0.085	0.002	0.0	0.0	0.0	0.0	0.143	0.105
4438	0.079	0.03	0.0	0.001	0.324	0.0	0.0	0.0	0.0	0.054	0.108
4439	0.167	0.167	0.034	0.0	0.578	0.0	0.0	0.0	0.0	0.03	0.06
4440	0.173	0.137	0.066	0.085	0.575	0.0	0.0	0.0	0.0	0.019	0.098
4441	0.207	0.207	0.063	0.139	0.611	0.0	0.0	0.0	0.0	0.023	0.11
4442	0.414	0.284	0.081	0.346	0.682	0.0	0.0	0.0	0.0	0.06	0.088
4443	0.325	0.302	0.101	0.482	0.609	0.0	0.0	0.0	0.0	0.065	0.088
4444	0.424	0.333	0.087	0.553	0.543	0.0	0.0	0.0	0.0	0.039	0.063
4445	0.486	0.381	0.074	0.503	0.626	0.0	0.0	0.0	0.0	0.03	0.037
4446	0.436	0.434	0.101	0.391	0.775	0.0	0.0	0.0	0.0	0.038	0.058
4447	0.325	0.337	0.087	0.201	0.834	0.0	0.0	0.0	0.0	0.052	0.073
4448	0.114	0.141	0.024	0.063	0.434	0.0	0.0	0.0	0.0	0.039	0.106
4449	0.015	0.079	0.0	0.06	0.281	0.0	0.0	0.0	0.0	0.003	0.126
4450	0.0	0.007	0.004	0.12	0.322	0.0	0.0	0.0	0.0	0.0	0.134
4451	0.0	0.0	0.0	0.093	0.345	0.0	0.0	0.0	0.0	0.0	0.158
4452	0.0	0.0	0.007	0.074	0.277	0.0	0.0	0.0	0.0	0.0	0.167
4453	0.123	0.0	0.005	0.257	0.203	0.0	0.0	0.0	0.0	0.036	0.259
4454	0.133	0.0	0.125	0.0	0.212	0.0	0.0	0.0	0.0	0.124	0.312
4455	0.099	0.0	0.355	0.106	0.305	0.0	0.0	0.0	0.0	0.307	0.402
4456	0.25	0.05	0.134	0.004	0.171	0.0	0.0	0.0	0.0	0.49	0.507
4457	0.071	0.191	0.008	0.021	0.187	0.0	0.0	0.0	0.0	0.615	0.708
4458	0.071	0.153	0.144	0.011	0.268	0.0	0.0	0.0	0.0	0.78	0.84
4459	0.094	0.195	0.073	0.436	0.483	0.0	0.0	0.0	0.0	0.899	0.925
4460	0.028	0.174	0.0	0.435	0.116	0.0	0.0	0.0	0.0	0.967	0.961
4461	0.595	0.021	0.06	0.74	0.89	0.0	0.0	0.0	0.0	0.972	0.992
4462	0.303	0.535	0.111	0.966	0.943	0.0	0.0	0.0	0.0	0.985	1.0
4463	0.632	0.719	0.088	0.978	0.979	0.0	0.0	0.0	0.0	0.978	1.0
4464	0.121	0.62	0.366	0.964	0.721	0.0	0.0	0.0	0.0	0.969	1.0
4465	0.154	0.274	0.725	0.833	0.18	0.0	0.0	0.0	0.0	0.996	1.0
4466	0.578	0.866	0.421	0.911	0.774	0.0	0.0	0.0	0.0	1.0	1.0
4467	0.563	0.735	0.114	0.948	0.887	0.0	0.0	0.0	0.0	1.0	1.0
4468	0.601	0.768	0.699	0.92	0.581	0.0	0.0	0.0	0.0	0.998	1.0
4469	0.787	0.676	0.789	0.946	0.627	0.0	0.0	0.0	0.0	0.997	1.0
4470	0.687	0.74	0.75	0.848	0.601	0.0	0.0	0.0	0.0	1.0	1.0
4471	0.551	0.631	0.733	0.935	0.437	0.0	0.0	0.0	0.0	1.0	1.0
4472	0.371	0.509	0.722	0.827	0.891	0.0	0.0	0.0	0.0	0.988	1.0
4473	0.444	0.594	0.658	0.899	0.742	0.0	0.0	0.0	0.0	0.919	1.0
4474	0.394	0.575	0.682	0.854	0.603	0.0	0.0	0.0	0.0	0.882	1.0
4475	0.433	0.567	0.554	0.871	0.517	0.0	0.0	0.0	0.0	0.912	1.0
4476	0.447	0.598	0.554	0.862	0.647	0.0	0.0	0.0	0.0	0.765	1.0
4477	0.412	0.443	0.519	0.806	0.764	0.0	0.0	0.0	0.0	0.087	1.0
4478	0.366	0.59	0.677	0.886	0.766	0.0	0.0	0.0	0.0	0.099	1.0
4479	0.332	0.462	0.581	0.793	0.839	0.0	0.0	0.0	0.0	0.112	0.407
4480	0.336	0.424	0.62	0.815	0.729	0.0	0.0	0.0	0.0	0.159	0.804
4481	0.485	0.442	0.616	0.894	0.801	0.0	0.0	0.0	0.0	0.308	0.99
4482	0.448	0.479	0.637	0.828	0.79	0.0	0.0	0.0	0.0	0.371	0.784
4483	0.245	0.327	0.417	0.597	0.676	0.0	0.0	0.0	0.0	0.552	0.926
4484	0.22	0.282	0.344	0.539	0.613	0.0	0.0	0.0	0.0	0.258	0.984
4485	0.465	0.355	0.407	0.443	0.609	0.0	0.0	0.0	0.0	0.972	1.0
4486	0.63	0.287	0.542	0.578	0.798	0.0	0.0	0.0	0.0	0.848	0.961
4487	0.548	0.217	0.443	0.451	0.6	0.0	0.0	0.0	0.0	0.958	1.0
4488	0.577	0.153	0.31	0.24	0.181	0.0	0.0	0.0	0.0	0.945	0.707
4489	0.542	0.188	0.141	0.44	0.112	0.0	0.0	0.0	0.0	1.0	0.877
4490	0.474	0.382	0.12	0.474	0.243	0.0	0.0	0.0	0.0	1.0	0.915
4491	0.551	0.386	0.07	0.479	0.225	0.0	0.0	0.0	0.0	0.992	0.999
4492	0.536	0.318	0.013	0.44	0.27	0.0	0.0	0.0	0.0	1.0	0.974
4493	0.275	0.213	0.007	0.327	0.208	0.0	0.0	0.0	0.0	1.0	0.903
4494	0.165	0.174	0.0	0.176	0.137	0.0	0.0	0.0	0.0	1.0	0.858
4495	0.124	0.124	0.0	0.045	0.08	0.0	0.0	0.0	0.0	1.0	0.705
4496	0.062	0.043	0.0	0.014	0.008	0.0	0.0	0.0	0.0	0.963	0.682
4497	0.042	0.059	0.0	0.014	0.003	0.0	0.0	0.0	0.0	0.871	0.359
4498	0.069	0.062	0.062	0.017	0.001	0.0	0.0	0.0	0.0	0.673	0.27
4499	0.146	0.074	0.05	0.09	0.011	0.0	0.0	0.0	0.0	0.457	0.255
4500	0.087	0.071	0.061	0.091	0.021	0.0	0.0	0.0	0.0	0.263	0.176
4501	0.028	0.025	0.042	0.102	0.023	0.0	0.0	0.0	0.0	0.162	0.137
4502	0.04	0.017	0.043	0.146	0.045	0.0	0.0	0.0	0.0	0.099	0.082
4503	0.017	0.004	0.007	0.117	0.02	0.0	0.0	0.0	0.0	0.098	0.046
4504	0.003	0.002	0.002	0.126	0.039	0.0	0.0	0.0	0.0	0.098	0.056
4505	0.01	0.0	0.0	0.074	0.03	0.0	0.0	0.0	0.0	0.076	0.054
4506	0.003	0.0	0.0	0.022	0.052	0.0	0.0	0.0	0.0	0.071	0.069
4507	0.004	0.0	0.0	0.035	0.09	0.0	0.0	0.0	0.0	0.063	0.027
4508	0.015	0.003	0.0	0.021	0.134	0.0	0.0	0.0	0.0	0.061	0.027
4509	0.01	0.028	0.011	0.03	0.113	0.0	0.0	0.0	0.0	0.055	0.008
4510	0.064	0.107	0.162	0.421	0.056	0.0	0.0	0.0	0.0	0.051	0.012
4511	0.035	0.054	0.058	0.524	0.082	0.0	0.0	0.0	0.0	0.071	0.02
4512	0.073	0.081	0.0	0.691	0.094	0.0	0.0	0.0	0.0	0.063	0.013
4513	0.184	0.117	0.0	0.63	0.078	0.0	0.0	0.0	0.0	0.054	0.001
4514	0.337	0.245	0.007	0.52	0.1	0.0	0.0	0.0	0.0	0.03	0.0
4515	0.411	0.217	0.007	0.486	0.132	0.0	0.0	0.0	0.0	0.003	0.0
4516	0.381	0.238	0.015	0.485	0.168	0.0	0.0	0.0	0.0	0.0	0.0
4517	0.527	0.233	0.022	0.446	0.125	0.0	0.0	0.0	0.0	0.0	0.001
4518	0.47	0.243	0.044	0.416	0.077	0.0	0.0	0.0	0.0	0.009	0.0
4519	0.424	0.198	0.011	0.352	0.057	0.0	0.0	0.0	0.0	0.033	0.0
4520	0.268	0.181	0.016	0.179	0.062	0.0	0.0	0.0	0.0	0.058	0.0
4521	0.096	0.043	0.0	0.178	0.032	0.0	0.0	0.0	0.0	0.067	0.0
4522	0.062	0.024	0.0	0.171	0.035	0.0	0.0	0.0	0.0	0.015	0.0
4523	0.007	0.004	0.0	0.156	0.044	0.0	0.0	0.0	0.0	0.004	0.0
4524	0.0	0.0	0.0	0.206	0.043	0.0	0.0	0.0	0.0	0.012	0.0
4525	0.0	0.0	0.0	0.203	0.047	0.0	0.0	0.0	0.0	0.027	0.0
4526	0.0	0.0	0.0	0.2	0.042	0.0	0.0	0.0	0.0	0.06	0.001
4527	0.0	0.0	0.0	0.171	0.034	0.0	0.0	0.0	0.0	0.095	0.0
4528	0.003	0.002	0.0	0.252	0.036	0.0	0.0	0.0	0.0	0.135	0.024
4529	0.003	0.0	0.0	0.236	0.085	0.0	0.0	0.0	0.0	0.111	0.023
4530	0.006	0.0	0.0	0.24	0.089	0.0	0.0	0.0	0.0	0.078	0.044
4531	0.024	0.021	0.0	0.294	0.066	0.0	0.0	0.0	0.0	0.072	0.096
4532	0.114	0.033	0.044	0.323	0.141	0.0	0.0	0.0	0.0	0.031	0.084
4533	0.127	0.003	0.031	0.596	0.154	0.0	0.0	0.0	0.0	0.03	0.044
4534	0.212	0.004	0.0	0.655	0.307	0.0	0.0	0.0	0.0	0.015	0.036
4535	0.396	0.048	0.0	0.858	0.504	0.0	0.0	0.0	0.0	0.022	0.038
4536	0.338	0.135	0.014	0.919	0.463	0.0	0.0	0.0	0.0	0.015	0.015
4537	0.542	0.274	0.04	0.94	0.403	0.0	0.0	0.0	0.0	0.003	0.008
4538	0.59	0.385	0.104	0.877	0.314	0.0	0.0	0.0	0.0	0.0	0.0
4539	0.518	0.388	0.213	0.867	0.384	0.0	0.0	0.0	0.0	0.0	0.003
4540	0.451	0.423	0.232	0.832	0.526	0.0	0.0	0.0	0.0	0.003	0.018
4541	0.472	0.458	0.165	0.83	0.611	0.0	0.0	0.0	0.0	0.026	0.029
4542	0.385	0.391	0.097	0.799	0.555	0.0	0.0	0.0	0.0	0.009	0.009
4543	0.328	0.337	0.097	0.666	0.49	0.0	0.0	0.0	0.0	0.0	0.003
4544	0.242	0.229	0.02	0.369	0.288	0.0	0.0	0.0	0.0	0.003	0.003
4545	0.082	0.069	0.0	0.299	0.166	0.0	0.0	0.0	0.0	0.0	0.031
4546	0.043	0.072	0.0	0.408	0.136	0.0	0.0	0.0	0.0	0.004	0.046
4547	0.072	0.128	0.016	0.391	0.176	0.0	0.0	0.0	0.0	0.007	0.078
4548	0.016	0.034	0.0	0.424	0.121	0.0	0.0	0.0	0.0	0.046	0.121
4549	0.036	0.041	0.001	0.232	0.256	0.0	0.0	0.0	0.0	0.108	0.172
4550	0.056	0.064	0.01	0.384	0.318	0.0	0.0	0.0	0.0	0.141	0.285
4551	0.137	0.116	0.086	0.417	0.36	0.0	0.0	0.0	0.0	0.168	0.369
4552	0.177	0.174	0.067	0.499	0.349	0.0	0.0	0.0	0.0	0.337	0.453
4553	0.218	0.201	0.1	0.466	0.357	0.0	0.0	0.0	0.0	0.623	0.544
4554	0.257	0.304	0.127	0.538	0.369	0.0	0.0	0.0	0.0	0.775	0.684
4555	0.249	0.293	0.128	0.515	0.513	0.0	0.0	0.0	0.0	0.79	0.716
4556	0.522	0.379	0.137	0.738	0.54	0.0	0.0	0.0	0.0	0.886	0.698
4557	0.807	0.715	0.195	0.906	0.703	0.0	0.0	0.0	0.0	0.912	0.646
4558	0.743	0.725	0.1	0.96	0.872	0.0	0.0	0.0	0.0	0.91	0.641
4559	0.917	0.841	0.291	0.983	0.968	0.0	0.0	0.0	0.0	0.896	0.581
4560	0.735	0.802	0.147	0.99	0.839	0.0	0.0	0.0	0.0	0.889	0.561
4561	0.517	0.779	0.29	0.984	0.844	0.0	0.0	0.0	0.0	0.816	0.613
4562	0.428	0.502	0.265	0.926	0.805	0.0	0.0	0.0	0.0	0.758	0.73
4563	0.481	0.504	0.505	0.883	0.795	0.0	0.0	0.0	0.0	0.642	0.789
4564	0.624	0.449	0.521	0.716	0.538	0.0	0.0	0.0	0.0	0.564	0.841
4565	0.551	0.476	0.4	0.557	0.391	0.0	0.0	0.0	0.0	0.337	0.887
4566	0.522	0.538	0.291	0.36	0.312	0.0	0.0	0.0	0.0	0.213	0.879
4567	0.252	0.41	0.189	0.223	0.204	0.0	0.0	0.0	0.0	0.148	0.859
4568	0.241	0.306	0.106	0.196	0.079	0.0	0.0	0.0	0.0	0.157	0.841
4569	0.2	0.264	0.091	0.021	0.071	0.0	0.0	0.0	0.0	0.207	0.809
4570	0.133	0.195	0.165	0.086	0.245	0.0	0.0	0.0	0.0	0.241	0.838
4571	0.121	0.196	0.194	0.162	0.052	0.0	0.0	0.0	0.0	0.286	0.874
4572	0.088	0.171	0.145	0.21	0.033	0.0	0.0	0.0	0.0	0.392	0.936
4573	0.127	0.185	0.165	0.102	0.049	0.0	0.0	0.0	0.0	0.521	0.908
4574	0.204	0.283	0.178	0.271	0.071	0.0	0.0	0.0	0.0	0.594	0.887
4575	0.174	0.306	0.246	0.221	0.129	0.0	0.0	0.0	0.0	0.726	0.882
4576	0.305	0.382	0.303	0.16	0.177	0.0	0.0	0.0	0.0	0.855	0.909
4577	0.4	0.375	0.45	0.217	0.362	0.0	0.0	0.0	0.0	0.954	0.944
4578	0.37	0.37	0.406	0.312	0.327	0.0	0.0	0.0	0.0	0.958	0.991
4579	0.199	0.22	0.278	0.317	0.009	0.0	0.0	0.0	0.0	0.967	0.989
4580	0.168	0.178	0.303	0.335	0.071	0.0	0.0	0.0	0.0	0.991	0.982
4581	0.314	0.315	0.475	0.268	0.196	0.0	0.0	0.0	0.0	0.999	0.965
4582	0.523	0.285	0.589	0.319	0.455	0.0	0.0	0.0	0.0	0.999	0.954
4583	0.586	0.557	0.774	0.313	0.23	0.0	0.0	0.0	0.0	1.0	0.91
4584	0.623	0.681	0.474	0.091	0.268	0.0	0.0	0.0	0.0	0.997	0.857
4585	0.363	0.351	0.221	0.093	0.265	0.0	0.0	0.0	0.0	0.977	0.8
4586	0.235	0.125	0.092	0.028	0.228	0.0	0.0	0.0	0.0	0.768	0.661
4587	0.123	0.057	0.088	0.069	0.145	0.0	0.0	0.0	0.0	0.13	0.207
4588	0.072	0.139	0.126	0.18	0.155	0.0	0.0	0.0	0.0	0.058	0.072
4589	0.072	0.258	0.112	0.169	0.1	0.0	0.0	0.0	0.0	0.067	0.003
4590	0.018	0.225	0.153	0.109	0.089	0.0	0.0	0.0	0.0	0.077	0.001
4591	0.071	0.12	0.073	0.055	0.049	0.0	0.0	0.0	0.0	0.018	0.012
4592	0.0	0.091	0.098	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.621
4593	0.01	0.157	0.205	0.001	0.031	0.0	0.0	0.0	0.0	0.0	0.477
4594	0.055	0.103	0.191	0.029	0.067	0.0	0.0	0.0	0.0	0.065	0.454
4595	0.095	0.092	0.09	0.066	0.122	0.0	0.0	0.0	0.0	0.117	0.444
4596	0.074	0.055	0.092	0.078	0.231	0.0	0.0	0.0	0.0	0.198	0.578
4597	0.145	0.109	0.106	0.066	0.199	0.0	0.0	0.0	0.0	0.096	0.907
4598	0.15	0.114	0.15	0.123	0.197	0.0	0.0	0.0	0.0	0.205	0.984
4599	0.202	0.117	0.13	0.063	0.303	0.0	0.0	0.0	0.0	0.204	0.983
4600	0.206	0.093	0.174	0.075	0.187	0.0	0.0	0.0	0.0	0.149	0.959
4601	0.142	0.089	0.095	0.1	0.27	0.0	0.0	0.0	0.0	0.169	0.62
4602	0.118	0.075	0.085	0.054	0.189	0.0	0.0	0.0	0.0	0.241	0.536
4603	0.095	0.095	0.064	0.028	0.195	0.0	0.0	0.0	0.0	0.207	0.705
4604	0.097	0.111	0.086	0.1	0.162	0.0	0.0	0.0	0.0	0.069	0.475
4605	0.197	0.14	0.063	0.143	0.262	0.0	0.0	0.0	0.0	0.07	0.305
4606	0.206	0.104	0.15	0.088	0.171	0.0	0.0	0.0	0.0	0.027	0.25
4607	0.108	0.075	0.032	0.012	0.02	0.0	0.0	0.0	0.0	0.0	0.056
4608	0.062	0.016	0.03	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.007
4609	0.049	0.008	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.023
4610	0.08	0.001	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.025	0.08
4611	0.058	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.042	0.087
4612	0.011	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.026	0.142
4613	0.0	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.012	0.163
4614	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.003	0.1
4615	0.0	0.0	0.0	0.083	0.0	0.0	0.0	0.0	0.0	0.001	0.086
4616	0.0	0.0	0.0	0.027	0.037	0.0	0.0	0.0	0.0	0.0	0.033
4617	0.0	0.0	0.0	0.014	0.022	0.0	0.0	0.0	0.0	0.049	0.034
4618	0.0	0.0	0.0	0.031	0.014	0.0	0.0	0.0	0.0	0.026	0.0
4619	0.001	0.003	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4620	0.006	0.0	0.0	0.047	0.008	0.0	0.0	0.0	0.0	0.0	0.0
4621	0.007	0.005	0.005	0.022	0.017	0.0	0.0	0.0	0.0	0.0	0.001
4622	0.004	0.009	0.017	0.014	0.032	0.0	0.0	0.0	0.0	0.072	0.0
4623	0.011	0.005	0.004	0.032	0.022	0.0	0.0	0.0	0.0	0.096	0.012
4624	0.034	0.0	0.0	0.012	0.027	0.0	0.0	0.0	0.0	0.183	0.002
4625	0.008	0.0	0.0	0.02	0.002	0.0	0.0	0.0	0.0	0.19	0.0
4626	0.01	0.0	0.0	0.008	0.011	0.0	0.0	0.0	0.0	0.131	0.006
4627	0.0	0.0	0.0	0.008	0.063	0.0	0.0	0.0	0.0	0.129	0.0
4628	0.0	0.0	0.001	0.005	0.09	0.0	0.0	0.0	0.0	0.166	0.0
4629	0.0	0.0	0.029	0.062	0.097	0.0	0.0	0.0	0.0	0.102	0.0
4630	0.0	0.0	0.017	0.087	0.088	0.0	0.0	0.0	0.0	0.058	0.0
4631	0.0	0.024	0.051	0.06	0.016	0.0	0.0	0.0	0.0	0.006	0.0
4632	0.065	0.013	0.004	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4633	0.11	0.051	0.009	0.049	0.0	0.0	0.0	0.0	0.0	0.001	0.0
4634	0.066	0.076	0.008	0.055	0.0	0.0	0.0	0.0	0.0	0.001	0.0
